# time value error
2456174.4128054   -38.01911   0.00423
2456174.4247685   -38.02256   0.00400
2456174.5113162   -38.12612   0.00438
2456174.5232783   -38.14229   0.00456
2456176.5702612   -38.10301   0.00736
2456177.5788490   -38.32575   0.00685
2456177.5954171   -38.33841   0.01041
2456178.5619923   -37.91407   0.01358
2456179.6162127   -37.84690   0.01972
2456180.5669062   -38.30034   0.00598
2456182.5996329   -37.79125   0.00555
#2456876.5331437   -38.17491   0.01042
#2456878.5478223   -37.80459   0.00497
#2457170.6086015   -38.02129   0.00565
#2457176.6303057   -37.75873   0.00887
